time,r6i1p1f1,r1i1p1f1,r2i1p1f1,r3i1p1f1,r5i1p1f1,r4i1p1f1,r10i1p1f1,r9i1p1f1,r8i1p1f1,r7i1p1f1,r4i1p5f1,r3i1p5f1,r2i1p5f1,r5i1p5f1,r1i1p5f1,r5i1p1f2,r2i1p1f2,r4i1p1f2,r3i1p1f2,r1i1p1f2,r2i1p3f1,r4i1p3f1,r5i1p3f1,r1i1p3f1,r3i1p3f1
2009-12-16 12:00:00,5.608212,6.6002007,6.520039,6.723142,5.463213,6.214102,5.6098976,6.241336,6.5155787,5.9681263,5.9384046,6.29185,6.4422927,5.7188663,5.7542934,5.5334396,6.4621177,6.222357,6.0936737,5.987467,5.9810004,6.049295,5.2657523,6.69512,6.056839
2010-01-16 12:00:00,5.455696,5.7915645,5.8901315,5.6177335,6.7746253,5.5420704,6.3623004,5.8609867,5.9884787,5.944702,5.896443,6.164266,6.1396656,5.938869,6.885491,6.24794,5.8703775,5.8227506,6.456688,5.7894583,6.0811453,6.4589505,6.96863,5.7638745,5.863632
2010-02-15 00:00:00,5.7854137,6.153475,5.738971,6.819973,5.6699076,6.504124,6.043615,5.0635166,5.902041,5.796007,5.56826,5.6417103,6.269178,5.7683887,5.436543,6.21003,6.3571725,5.5225534,5.623508,6.4152164,5.625847,5.796966,6.227649,6.245842,5.547035
2010-03-16 12:00:00,6.044808,6.015352,5.8374953,6.0147467,5.6375136,5.962155,5.353757,5.7519846,5.7388473,5.869689,5.939589,6.1598854,6.3403673,5.9484634,6.558043,5.828154,5.5290437,5.4517,5.4167027,5.294782,5.5541883,5.559085,4.8663187,6.1126494,5.509665
2010-04-16 00:00:00,6.021804,6.482622,5.7979984,5.628691,5.753075,5.9507446,5.8699985,5.754671,6.054907,5.388842,6.06489,5.517903,5.940563,6.0610995,5.7249203,5.7690563,5.4625425,5.1575413,5.7889247,5.461544,6.071024,6.014083,5.7636147,5.585062,6.276457
2010-05-16 12:00:00,5.953749,5.616638,5.982282,4.9301662,4.9473214,5.733938,6.093043,5.5546985,5.469701,5.0250845,5.693393,5.6635685,5.3996296,5.4769173,5.313601,4.9084406,5.2631454,5.4034576,6.0020833,5.805876,5.386852,4.893658,5.6445975,5.6909924,5.310355
2010-06-16 00:00:00,5.469788,4.9961886,5.7647877,4.4648128,5.0170007,5.091229,5.5402284,4.9941864,5.4772515,5.184083,5.527398,4.714616,5.130975,5.4019833,6.167447,4.480796,5.205394,5.512094,5.1203113,4.988557,5.6286755,4.5780816,5.9320574,6.0310817,4.9038577
2010-07-16 12:00:00,5.1001873,4.4571424,4.619348,5.4927487,5.5923834,4.5689726,5.324705,4.632878,5.209826,4.8277707,5.4360256,5.24931,4.846742,4.4535513,4.7689214,5.4508233,4.911382,5.2479877,4.7606363,4.9199686,4.953113,4.7443357,4.774469,4.9630013,5.123197
2010-08-16 12:00:00,4.516226,4.7331214,5.176863,5.0496664,4.475561,5.2479844,5.3728027,5.189028,5.1034174,5.0920663,5.270028,5.504387,5.012464,5.259648,5.600512,5.9116254,5.7346125,5.7891006,5.1152773,4.9894814,5.2368717,5.127644,5.4059663,5.3647757,5.7297745
2010-09-16 00:00:00,5.6469517,5.381457,6.2493267,5.6556754,5.359885,5.379024,5.4508286,5.556943,5.7494736,5.8391404,5.420362,5.358734,5.34986,5.6113453,5.9518,5.451437,5.3915415,5.479481,5.1538577,5.790424,4.6561065,5.7622147,5.387064,5.3899817,5.1172657
2010-10-16 12:00:00,6.169141,6.187651,6.2280846,5.5890555,5.636124,6.010357,6.138258,5.4854913,5.5114446,6.2448673,5.550534,5.422408,6.4908886,6.1325626,6.2799788,5.989817,5.5664463,5.5989084,5.8446283,5.310197,5.996483,5.271541,5.581304,5.5764313,5.896715
2010-11-16 00:00:00,5.8053927,6.1778693,5.760326,5.211092,5.9444513,6.1881356,6.321604,6.5004416,5.9145365,5.819418,5.8049006,5.8627486,5.4406943,5.5758467,6.3018136,6.877812,6.1909785,6.3839164,6.1037836,5.9138727,6.012044,6.323544,6.353586,6.604877,5.8175883
2010-12-16 12:00:00,6.1931996,5.8354945,6.21877,5.438896,6.046684,6.03343,6.1094227,6.0328846,6.931099,6.3244653,6.0814877,5.6604133,5.651152,6.5263824,6.0194926,5.668264,5.989517,6.086285,6.149803,6.136868,6.159786,5.79339,5.729173,5.7468643,6.3501415
2011-01-16 12:00:00,6.288935,5.7477436,5.575689,6.127427,5.770808,6.0535355,5.6381173,6.826071,6.2675447,6.564961,5.841367,6.5066204,6.0090528,5.365064,5.199972,6.032001,6.1007133,5.4835205,6.146715,6.4129224,6.2622232,6.29136,6.250992,5.7123675,6.198763
2011-02-15 00:00:00,5.8757463,6.1463895,5.592231,5.315489,6.0160503,5.980237,5.847946,6.3889923,6.419157,5.6675687,6.5331287,5.8445554,6.270162,5.553629,5.923055,5.6409945,5.9654703,6.1933703,5.5665565,6.71752,6.481612,6.237875,5.8640647,6.1042786,6.320197
2011-03-16 12:00:00,5.6693096,6.0530386,6.1918836,5.829377,5.5640726,5.8718104,6.3643713,6.162764,6.33769,6.0157766,5.8922086,6.192338,5.6256313,5.8534107,5.563976,5.8658524,6.147665,5.8890853,5.63123,5.8449306,6.265452,5.4175515,6.5528207,5.5918217,5.4861794
2011-04-16 00:00:00,5.709221,5.806768,5.664045,5.766187,5.4488025,5.281133,6.3490124,6.3636875,5.629942,5.7243595,5.971594,5.815852,5.724131,6.366468,6.3238697,5.8461237,5.19922,5.1404266,5.9231377,5.733697,6.093602,5.772122,6.131382,5.5283656,5.346146
2011-05-16 12:00:00,5.108015,5.6036434,6.3770075,5.906739,5.297031,5.132865,5.361085,6.1426945,5.5661774,5.847132,6.1861644,5.6641273,5.3958125,5.531103,5.6665754,5.031905,5.3690815,5.8407397,5.270799,5.873234,4.9086876,5.2621436,6.1497574,5.2559185,4.8232074
2011-06-16 00:00:00,5.1420746,5.1348586,5.4784327,4.813692,4.790702,5.223542,5.7065125,5.2305775,4.901186,4.546225,5.892916,5.2658086,4.834629,4.979163,5.2277966,4.695561,4.7451806,5.5649405,5.1455154,5.108539,4.655778,4.932176,5.0951953,4.815027,5.69646
2011-07-16 12:00:00,4.437074,4.740234,5.633186,5.2003503,4.4278064,4.596323,5.083494,4.4829082,5.0153337,4.5700717,4.8818502,4.976748,4.8792496,5.1170826,4.785692,4.8588843,4.342509,5.2392216,5.0072126,4.630139,5.575574,5.1573052,4.8946896,4.635559,5.301
2011-08-16 12:00:00,5.252612,5.046978,5.1558247,5.254321,5.401527,5.02157,5.568405,5.395461,5.185502,5.1445885,5.4533367,5.315363,5.1071377,5.49996,4.839281,5.2425156,5.530235,4.406732,4.7230396,5.588793,4.973202,5.7643948,5.7088904,5.606497,5.357225
2011-09-16 00:00:00,5.9872117,5.7305493,5.407185,5.1780787,5.4383717,5.630167,5.3381314,5.303567,5.492079,5.227378,5.226047,5.7222953,5.203079,6.4313273,5.6993494,5.6107974,5.6719437,5.3963914,5.7870507,5.229417,5.8182125,5.7612453,5.237736,5.078816,5.4331555
2011-10-16 12:00:00,5.7660174,6.9806123,6.235842,5.557334,5.7861104,5.4946585,5.725736,6.003446,5.6154785,5.48646,5.7070103,6.0615454,5.230444,6.4728947,5.7891483,6.28743,5.673072,6.186771,5.544572,6.470981,6.316211,5.8741717,5.5330896,6.314779,5.8213444
2011-11-16 00:00:00,5.775025,5.585314,5.71074,5.443323,6.292372,5.6784096,6.8435287,5.79039,6.141445,5.671328,6.0117817,6.310207,6.0844812,5.57432,6.664146,6.8753366,6.1141114,6.134499,5.541907,5.8486233,6.241841,5.2940006,6.323677,5.726267,6.1378846
2011-12-16 12:00:00,6.5091343,5.818411,5.813061,5.6528287,6.485737,6.399645,6.0647383,6.557239,6.3043485,6.423684,5.699454,5.6236744,5.951536,6.1010537,6.712627,6.0697775,5.581957,5.296549,6.7573495,6.2898946,6.526977,6.219812,6.301727,6.7662735,5.824342
2012-01-16 12:00:00,5.7127075,5.898097,6.323069,5.9611216,6.326527,5.6536193,5.785066,5.6657047,6.169096,6.379741,6.2969427,5.552961,5.714023,5.455382,6.4343,5.8014927,5.7495217,6.054167,6.071677,5.388029,6.2563424,7.0901065,5.864018,5.936276,5.862202
2012-02-15 00:00:00,5.807446,5.5643353,5.4530835,5.270769,5.4369526,5.915027,5.6683936,5.457079,5.776664,5.760103,6.572931,5.5461383,5.472377,6.2287474,5.7729397,6.6275196,5.568977,4.9021416,5.3354926,5.9356484,5.5447598,5.891154,6.0168896,5.88365,5.3466473
2012-03-16 12:00:00,6.229123,5.548825,5.5564632,5.911067,6.1354675,5.6156325,5.177958,5.288046,5.921757,6.166837,5.810825,5.2648535,5.958419,5.5213556,5.6288114,5.9629264,5.823411,6.000393,5.4590106,6.3367248,5.117338,5.8464365,5.6854606,5.4842663,5.676073
2012-04-16 00:00:00,5.8785667,5.810863,5.5815306,5.7568536,6.316536,6.1336966,5.6843543,6.16973,5.631929,5.559471,5.306315,6.120101,5.251196,5.987879,5.6956363,6.0930133,5.3996677,5.8569126,4.893714,5.90174,5.019302,5.1928406,4.72189,6.179659,6.6532793
2012-05-16 12:00:00,5.615067,5.78449,5.851244,5.1963496,5.125957,5.595886,5.012351,5.7802906,5.2570662,5.860637,5.6388645,5.1329618,4.944605,5.471463,5.152466,5.28262,5.7034674,5.8384337,4.7296543,5.8784647,4.9674997,5.169342,5.4378076,6.8523593,5.612288
2012-06-16 00:00:00,5.071508,5.640821,5.586734,5.09485,4.4445386,4.927245,4.756953,5.118804,5.1864305,5.33312,4.86466,4.3995233,5.4777746,5.026156,5.3399124,4.773952,4.887332,5.775008,5.1672535,5.7040076,4.790756,5.3568697,4.825995,5.2052364,4.9449286
2012-07-16 12:00:00,4.9021773,5.118199,5.575503,4.874428,5.492819,4.9179893,4.8530293,4.985478,4.5783744,5.13027,4.8452706,5.1584506,4.7270584,4.6585975,4.835755,4.9074035,5.179575,5.60169,5.185304,5.084889,4.9494557,5.019732,4.91955,5.3801785,4.5484977
2012-08-16 12:00:00,5.151463,4.815946,5.166758,5.0575666,5.446146,5.4791665,4.9991217,5.2269397,4.927587,5.038729,4.8457546,5.0892396,4.9504466,5.233562,4.7194057,4.641531,4.758351,5.185508,5.358456,5.327207,5.47789,5.5405316,5.419358,5.218665,5.3598776
2012-09-16 00:00:00,5.2608576,6.0091686,5.8061085,5.8804564,5.6892786,5.7528477,5.9648685,5.1846848,5.602108,5.77661,6.123148,5.235493,5.6610723,5.786004,6.528389,5.631028,5.733813,5.738497,5.6672916,5.5320992,5.401342,5.40817,5.6412306,5.908224,5.5714536
2012-10-16 12:00:00,6.180654,5.6286793,5.1847963,5.7004066,5.392652,5.858561,6.147801,6.4082284,6.69564,6.800356,6.1312127,5.78307,5.9468884,6.6012726,5.860456,6.0307074,5.325181,6.699766,6.0076933,5.852457,6.139036,5.813196,5.6059666,5.655221,6.1330094
2012-11-16 00:00:00,6.050751,6.399812,5.847036,5.9599,6.2555213,6.119567,6.119929,5.7769623,6.857846,5.4847207,6.107989,5.807675,7.0608964,5.897051,6.265569,5.887958,6.2969174,6.019435,6.380712,6.5518656,6.5730877,6.542903,6.1258173,6.3835616,6.2090783
2012-12-16 12:00:00,6.347039,5.800265,5.680828,6.432593,5.8367376,5.703451,6.284583,6.220819,6.0397267,6.158842,6.0489597,6.039564,6.716136,6.248095,5.472995,6.026797,5.9460926,5.996041,5.8521113,5.995217,6.014578,6.715131,6.331004,5.6675577,5.36991
2013-01-16 12:00:00,5.771733,6.145651,6.046072,6.400346,6.123287,7.1359463,6.7084484,5.901024,6.3288894,6.197509,5.8460574,6.0757575,6.229353,6.2882175,6.0907288,5.581882,5.691537,6.553937,6.0162067,6.162145,5.768558,6.3830895,5.7243147,5.4684434,5.7346706
2013-02-15 00:00:00,5.297946,6.075331,5.352985,5.7798114,5.74577,6.151702,5.9324393,5.681654,5.915923,6.571835,6.040766,6.051981,5.460615,6.5581274,6.3490205,5.6515503,5.544363,5.8630004,5.8804617,5.611843,6.1400356,5.9183044,5.2899346,5.5437274,6.845266
2013-03-16 12:00:00,5.702336,5.5775623,6.5572486,5.4383173,5.580013,5.4884853,5.1412454,5.878566,6.4505386,6.2498975,5.486273,6.1626663,5.3378053,5.4977026,5.253238,6.028533,5.296765,6.0475597,5.77132,6.446593,6.0402336,5.6841865,5.630305,6.418837,5.856989
2013-04-16 00:00:00,5.175447,5.51326,6.7390876,5.663226,5.681776,5.997226,5.5143185,6.2877054,5.491336,5.3425946,5.615949,6.376737,6.0454507,5.9015203,5.7737637,6.2991023,5.6828017,6.4708953,5.1453466,5.274498,5.815775,5.753137,5.5347195,5.730349,5.9486713
2013-05-16 12:00:00,5.346074,5.679356,5.556935,5.178069,5.215577,4.867625,5.8665752,5.505665,5.773351,5.425512,5.28089,6.1817126,5.206053,5.2011075,5.3369403,6.5939674,5.887725,6.0243907,5.5160627,6.0711975,5.513227,6.326242,5.289403,5.0435214,5.2341895
2013-06-16 00:00:00,5.6775417,5.0102673,5.180705,4.8369226,4.8207226,5.375597,5.0846586,4.7833447,5.490034,4.8370185,5.4769897,4.6926594,4.8738575,5.0584993,5.1600666,5.3281975,5.021662,5.4616623,5.586584,5.8111506,4.9776244,5.4266205,5.4009995,5.5133486,5.2933135
2013-07-16 12:00:00,5.2023816,5.389216,4.726105,5.0345473,5.2310934,5.2713633,4.7470174,5.3733,5.4892097,5.1770487,5.1165824,4.847527,4.686213,5.1509876,4.1625595,5.51331,4.833593,4.9153476,5.1112432,5.143228,4.450788,4.9120507,4.941819,5.4008465,4.626916
2013-08-16 12:00:00,5.034524,4.9739842,5.179228,4.8726397,5.5008955,6.067506,5.169946,5.1863565,4.733707,4.663842,5.730852,5.464304,5.414751,5.7512975,4.8135443,5.500235,5.9234834,5.082692,4.962959,5.24592,5.078832,5.3874245,5.0123444,5.319541,5.19413
2013-09-16 00:00:00,6.041335,5.516761,5.08918,6.0715632,5.3283343,5.6506457,5.374196,5.7752113,5.4097514,5.537436,6.564378,5.6284933,5.8886886,6.273225,5.3187428,5.279106,5.2254825,5.7842264,5.476837,5.3890457,5.8005986,5.0962286,5.482788,5.767164,5.6991525
2013-10-16 12:00:00,5.9179115,5.7831836,6.324307,6.0326786,6.3940883,6.2098866,5.67369,6.6330495,6.6277585,6.36951,5.229294,5.5695367,6.15406,5.7941513,6.071748,5.522707,5.7573905,6.504613,6.041086,5.653386,5.759447,5.67876,5.742162,5.653791,5.4775505
2013-11-16 00:00:00,6.1096597,6.017157,5.4376736,6.854723,6.2491674,5.8672485,6.023225,6.0131574,5.2179165,6.4812245,5.8397818,6.0220933,6.546255,5.567309,5.9708233,5.5949197,6.177916,5.68575,5.9077435,5.3548417,6.0203075,5.906867,5.7764773,6.1614413,6.192943
2013-12-16 12:00:00,6.0977173,6.322478,6.0073075,6.0420084,5.930897,6.008713,6.5695777,6.1794934,5.691535,6.2138414,6.187672,6.13431,5.311033,5.926354,6.2309866,5.4833717,6.2622333,5.8011737,5.3055477,5.1981134,6.535058,5.8948326,5.458714,6.1157093,7.1802235
2014-01-16 12:00:00,6.2114315,6.169073,5.9160967,5.7063346,5.5616016,6.277543,5.6474423,5.967587,6.9446397,6.1277847,6.2143326,5.4423413,6.0801063,6.4233665,6.457326,5.929495,6.531361,5.5469885,5.80099,5.772276,6.4365907,6.19998,6.0116425,6.7301316,6.087166
2014-02-15 00:00:00,6.135626,5.5878353,5.4786673,5.98368,6.118915,6.3364115,6.284246,5.4058857,5.438189,5.8419147,5.756249,5.796103,6.231671,6.01431,5.99222,6.3551836,6.3989124,5.6224337,6.0402656,5.7552543,6.1176667,6.08405,6.317786,5.4257092,5.881934
2014-03-16 12:00:00,6.122577,6.8719306,5.350663,6.269319,6.3348966,5.716886,5.5131006,5.2260303,5.1931853,6.044203,5.8389096,6.5918245,5.614688,5.9788923,6.222412,6.4760194,5.771031,5.1940384,5.781495,5.5004106,6.4849234,6.10762,5.342792,5.7097173,5.8528204
2014-04-16 00:00:00,6.0237784,6.058891,6.0974154,5.5422044,6.2356644,6.2964807,6.042634,5.343521,5.889646,5.8347464,5.565093,6.2991505,5.235883,5.6285872,6.314472,5.645378,5.551273,5.3311453,6.14939,5.175623,5.6805186,5.6446195,5.6009827,6.029859,5.1844482
2014-05-16 12:00:00,6.546115,5.729481,6.223931,5.261099,5.5469494,5.6038036,5.35947,5.369711,5.8023252,5.5150585,5.5466113,6.0933676,4.8694286,5.707431,6.1222167,5.204025,5.6398983,5.895941,6.3041735,5.525344,5.370519,5.106848,5.654376,5.7416415,6.134055
2014-06-16 00:00:00,5.1251793,5.8099084,5.4699373,5.157669,5.241189,5.1440163,5.1238556,5.2481356,6.0328593,5.5910897,4.89878,4.5974903,5.1129675,5.046201,5.4202657,5.98088,5.463942,5.360756,4.7708206,4.8511066,4.9601283,4.8871284,5.597894,4.5697646,5.231938
2014-07-16 12:00:00,5.232913,5.000912,5.1021075,5.681293,4.853215,4.9901752,4.852877,5.3713694,5.3399224,5.048765,4.8858056,5.2182055,5.6056657,4.700002,4.7838316,5.1910315,5.41052,4.7404075,4.6607113,5.1791997,4.601064,5.845459,5.634017,5.212312,5.555579
2014-08-16 12:00:00,5.7531223,4.8368955,5.2508044,5.8079085,5.243989,5.3392963,5.7102685,5.0246525,5.257708,5.6360393,4.9295173,5.5499444,5.3583856,5.075921,5.0674205,5.198233,5.1313205,5.0343714,5.2332954,4.781412,4.7981596,5.1082907,5.391174,5.279359,4.999309
2014-09-16 00:00:00,5.2416096,5.34479,5.7607627,5.453099,5.341507,5.7462244,6.006098,5.6762133,6.1078405,5.3071866,6.1487784,5.5873146,5.2670836,5.4088526,5.118324,5.93734,5.968078,5.8924737,5.6150413,5.502907,6.0911846,6.0255113,5.427636,5.8458805,6.204125
2014-10-16 12:00:00,6.0719013,6.222239,6.1092014,5.8709087,6.356609,5.8550076,6.1000757,6.1534877,5.841134,5.77786,5.7040734,5.9184246,6.254815,6.113433,6.2866516,5.6252112,5.7731104,5.48482,5.655285,6.034163,5.658505,6.4892445,5.18072,6.1546545,6.0953035
2014-11-16 00:00:00,6.4645915,6.540501,5.8389835,5.54308,5.8726435,6.5511737,6.0356293,6.0452113,6.4111056,5.5284915,5.6750674,6.320257,5.956607,6.603059,6.1584077,5.5130243,5.72459,6.137636,5.384698,6.1716332,6.3800926,5.941936,6.2330947,6.169309,6.4941397
2014-12-16 12:00:00,5.8249097,6.602061,6.418109,5.5805035,4.8699493,5.9515076,6.27444,6.21625,5.332438,5.898933,6.126935,5.73428,5.9788413,6.388874,6.194362,5.949383,6.082937,6.2626104,5.3453693,5.32972,6.2982616,5.9029365,6.1607924,6.234471,5.6470532
